Timestamp,L_1,L_2,A_1,A_2,B_1,B_2,C_1,C_2,A_3,A_4,B_3,B_4,C_3,C_4,L_3,L_4,L_5,L_6,L_7,L_8,L_9,L_10,A_5,B_5,C_5
10,-96.84130599708999,-58.034049950013554,-50.14863938464415,-57.03140366587556,-55.684973237922065,-56.865573771255484,11.010231045681465,7.3989121169167476,-65.99209118406957,-76.37993395131116,-70.31351001854432,-73.92767031164944,-23.783337916616546,-25.521059496494424,-99.18373504386348,-97.46319327403275,-75.40627574306015,-84.31121086166655,-93.33998859092824,-25.572293046065568,-97.4033862274177,-64.661595170819,-100.0,-100.0,-100.0
11,-96.84130599708999,-54.89002113146135,-49.904718354064464,-56.900281911280416,-55.67142953807174,-56.89180327676665,11.050884213402128,7.3464840470500405,-65.99209118406957,-72.98317345438862,-73.64253393394996,-74.34054591158494,-28.11383007609392,-23.577941818421905,-99.18373504386348,-97.46319327403275,-75.40627574306015,-84.31121086166655,-93.33998859092824,-26.37569204124877,-97.4033862274177,-64.661595170819,-100.0,-100.0,-100.0
12,-96.84130599708999,-54.604200331625705,-50.11814923396636,-57.09696452169015,-55.67142953807174,-56.91803278227782,-21.322582827238904,-20.086506313132617,-66.41079320810097,-72.62148136540472,-70.99224304958355,-75.94617325413222,-72.25735496228573,-60.79027355708514,-99.18373504386348,-97.46319327403275,-75.40627574306015,-84.31121086166655,-93.33998859092824,-26.803141506964636,-97.4033862274177,-64.661595170819,-100.0,-100.0,-100.0
13,-96.84130599708999,-57.05231763133805,-50.01143380650417,-57.241198460338,-55.6578858160314,-57.07540983683207,-55.53899316778842,-57.06140637688508,-66.56586803106349,-74.88598836335309,-70.99224304958355,-74.29467084687407,-72.35358812288683,-62.51628311087727,-99.18373504386348,-97.46319327403275,-75.40627574306015,-84.31121086166655,-93.33998859092824,-24.861593934779705,-97.4033862274177,-64.91255587979066,-100.0,-100.0,-100.0
14,-96.84130599708999,-56.92804771216949,-50.102904183604984,-57.22808627628528,-55.52244870657808,-56.996721320298555,-55.56609527220151,-57.11383444675178,-66.20919593774154,-77.27630130563192,-73.06076276524425,-75.04396360472515,-74.71817431908286,-62.51628311087727,-99.18373504386348,-97.46319327403275,-75.40627574306015,-84.31121086166655,-93.42555618851017,-24.0221449824506,-97.4033862274177,-65.28899693039897,-100.0,-100.0,-100.0
15,-96.84130599708999,-57.139306568648024,-50.087659108266095,-56.96584278857799,-55.64434211618108,-57.19344262237595,-55.47123789565467,-57.022085335222314,-66.14716600703208,-71.9767258997449,-73.38396896949237,-76.17554858770808,-74.59444597295632,-62.51628311087727,-99.18373504386348,-97.46319327403275,-75.40627574306015,-84.31121086166655,-93.42555618851017,-24.650444200126426,-97.4033862274177,-65.28899693039897,-100.0,-100.0,-100.0
16,-96.84130599708999,-57.139306568648024,-50.072414057904716,-56.913394095333125,-55.59016727239975,-57.23278689138631,-55.4847889367602,-57.08762041181843,-66.14716600703208,-71.85091995541444,-71.13768584308383,-76.51196574562368,-74.59444597295632,-62.51628311087727,-99.18373504386348,-97.46319327403275,-75.40627574306015,-84.31121086166655,-94.62350256610652,-27.642590457606193,-97.4033862274177,-65.28899693039897,-100.0,-100.0,-100.0
17,-96.84130599708999,-57.16416055655375,-50.04192393220444,-56.86094538060528,-55.53599240642841,-56.944262287789,-55.53899316778842,-57.11383444675178,-66.17818097111645,-72.27551501785183,-71.13768584308383,-75.38038076264075,-74.59444597295632,-62.51628311087727,-99.18373504386348,-97.46319327403275,-75.40627574306015,-84.31121086166655,-91.5145464917338,-30.18668727723324,-97.4033862274177,-65.28899693039897,-100.0,-100.0,-100.0
18,-96.84130599708999,-50.813967929324946,-50.02667885686555,-56.913394095333125,-55.576623550359415,-57.12786884785441,-55.56609527220151,-57.00897830701837,-68.1011087849984,-75.95533888887378,-74.11118293434609,-76.8789662808483,-74.59444597295632,-62.51628311087727,-99.18373504386348,-97.46319327403275,-54.227514429070695,-84.31121086166655,-92.25613234336326,-41.03257371769095,-97.4033862274177,-69.1004627059368,-100.0,-100.0,-100.0
19,-96.84130599708999,-50.813967929324946,-50.17912951034442,-56.87405756465799,-55.576623550359415,-56.87868851326746,-55.552544208893934,-57.03519234195172,-68.1011087849984,-74.4456675569082,-74.11118293434609,-76.43550730109838,-75.15809733253818,-62.51628311087727,-99.18373504386348,-97.38769307418649,-48.056616497782926,-84.31121086166655,-92.35596120728674,-25.742242833913828,-97.29709209731182,-63.35973648499776,-100.0,-100.0,-100.0
20,-96.84130599708999,-50.813967929324946,-50.11814923396636,-56.900281911280416,-55.563079828319076,-57.03606556782171,-55.620299481027686,-56.982764272085014,-68.3337210194422,-72.92027048093513,-74.11118293434609,-76.17554858770808,-74.80065988466885,-62.51628311087727,-99.18373504386348,-97.38769307418649,-48.056616497782926,-84.31121086166655,-91.65715915514923,-27.740440335381514,-97.29709209731182,-63.35973648499776,-100.0,-100.0,-100.0
21,-96.84130599708999,-50.813967929324946,-50.01143380650417,-57.09696452169015,-55.617254694290416,-56.865573771255484,-55.552544208893934,-56.99587127881442,-65.74397146631323,-72.79446453660468,-74.11118293434609,-75.07454698203419,-75.50178718764478,-62.51628311087727,-99.18373504386348,-97.38769307418649,-46.82842807885397,-84.31121086166655,-91.65715915514923,-43.442770701553,-97.29709209731182,-63.35973648499776,-100.0,-100.0,-100.0
22,-96.84130599708999,-50.702125024469325,-50.14863938464415,-57.044515828445284,-55.617254694290416,-56.95737705128819,-55.49834000006776,-56.99587127881442,-68.36473598352654,-74.72873093100763,-74.11118293434609,-76.8789662808483,-74.37448446622867,-62.51628311087727,-99.18373504386348,-97.38769307418649,-51.75615967289129,-84.31121086166655,-94.89446662753046,-43.42732072666924,-97.29709209731182,-63.35973648499776,-100.0,-100.0,-100.0
23,-90.56947608063157,-49.29787499283674,-50.01143380650417,-57.22808627628528,-55.6578858160314,-57.15409835336559,32.935835758277335,7.35959105377944,-68.89199038566431,-75.73517848565135,-74.11118293434609,-73.34658613025076,1.6772064927400692,-28.386886669410856,-99.18373504386348,-91.10607642124825,-34.66636711343723,-84.31121086166655,-87.6640045631614,-30.433886968188652,-91.16240224754087,-48.160928549507666,-100.0,-100.0,-8.751492118062501
24,-90.56947608063157,-54.840313155649895,-50.072414057904716,-57.110076705742856,-55.563079828319076,-56.944262287789,33.23395892902337,7.425126151850108,-66.6123904784604,-76.49001415163413,-74.11118293434609,-76.72604939179773,-18.600494915754027,-30.37342596700381,-99.18373504386348,-91.36277710270473,15.659402373245982,-84.31121086166655,-90.43069024416883,-35.841380207627324,-91.16240224754087,3.850678378444556,-100.0,-100.0,53.84615377917717
25,-89.65831435062582,-49.68311172393523,-49.996188731165276,-56.87405756465799,-50.75506196564105,-52.40655738312478,33.26106105563849,7.333377018846093,-66.6123904784604,-73.15615662816508,-54.83193277098441,-59.47702423624011,-16.29089908385167,-28.84281372773188,-99.18373504386348,-90.0943737388552,7.466486916405941,-84.31121086166655,-85.19680547626099,-47.567915548062935,-90.00835168322033,-4.08595402672276,-100.0,-100.0,53.84615377917717
26,-89.3697798020857,-53.07568038082455,-49.93520847976473,-57.241198460338,10.950091425443816,-14.072131135643417,33.23395892902337,7.35959105377944,-66.75195781811037,-73.32913980194152,-33.72656753720502,-49.84326019598879,-17.803134445419772,-31.43725575196737,-99.18373504386348,-90.0037734980501,30.607354134195305,-84.31121086166655,-85.25385054069253,-41.65057294507948,-89.87168779952314,18.312289242573428,-100.0,15.034064120946866,53.84615377917717
27,-89.3697798020857,-55.33739281196409,-50.02667885686555,-57.09696452169015,10.84174173788115,-14.137704910164942,33.20685682461027,7.3858051101873485,-67.04659998326362,-75.24768045233698,-31.07627665813402,-52.36638885530183,-21.92741270219424,-29.168475909706103,-99.18373504386348,-90.0037734980501,42.544746496568365,-84.31121086166655,-86.2806617214894,-46.2083172435893,-89.87168779952314,31.001490088346912,-100.0,33.3333333261875,53.84615377917717
28,-89.3697798020857,-55.33739281196409,-50.11814923396636,-57.08385235912042,10.963635147484155,-14.085245899142606,33.20685682461027,7.294055977183348,-67.04659998326362,-77.44928447683186,-31.771169995149343,-52.24405535608724,-22.064888652345545,-30.134607041855936,-99.18373504386348,-90.0037734980501,42.544746496568365,-84.31121086166655,-86.99372504090309,-47.13016609374731,-89.87168779952314,36.19323975037972,-100.0,33.3333333261875,53.84615377917717
29,-88.13971146396545,-47.81906299748697,23.08865006563839,-13.984134270400844,10.977178847334471,-14.124590168152977,33.288163160051596,7.3464840470500405,0.22485850040975208,-51.014310433732845,-31.173238509876718,-50.11851059427553,-20.057739906271237,-30.264871900417234,-99.18373504386348,-88.70517005723084,37.272523026534884,-84.31121086166655,-85.2823730729083,-39.878975159899035,-88.61134310260884,24.617677052274132,-44.869694804347944,33.3333333261875,53.84615377917717
30,-88.13971146396545,-52.39219585593756,24.765607153995873,-13.99724645445356,10.923004003553146,-14.137704910164942,33.19330578350477,7.412019145120709,-20.725750169228753,-51.376002525293245,-35.9566903655806,-53.02393150126891,-25.996700587917815,-32.13200173543626,-99.18373504386348,-88.70517005723084,57.79225640308917,-84.31121086166655,-85.16828294170865,-36.696279139059065,-88.61134310260884,42.718218183642904,58.73016268582674,33.3333333261875,53.84615377917717
31,-86.92482915563238,-33.702000737804,62.268465586888766,28.932013370478728,99.99999999999997,39.685245899486404,99.81028524690632,28.881315945940884,19.035434594872072,-8.177386369885895,86.78086619541551,1.8273568336749264,55.56777564101455,-13.699522363750404,-99.18373504386348,-87.58776709307385,57.65745523635502,-84.31121086166655,-81.04677695358157,-29.445088204367007,-87.41173791038923,51.12540194704275,58.73016268582674,50.00000001071882,53.84615377917717
32,-86.92482915563238,-31.11718652497023,62.34469091362823,28.918901207909016,99.64786349323131,39.659016393975236,99.82383631021392,28.80267384114083,20.787780112641954,-11.18100330526859,69.87718165392971,4.809236190204388,56.007698654469834,-13.699522363750404,-99.18373504386348,-87.58776709307385,51.00726428687673,-84.31121086166655,-84.16999429546412,-24.537144336498272,-87.41173791038923,39.78511490235505,58.73016268582674,50.00000001071882,53.84615377917717
33,-86.92482915563238,-29.489250642906242,62.39042611466738,28.932013370478728,99.72912575890334,39.59344261945367,99.79673418359877,28.84199488280359,22.617663021567125,-9.042302238768158,70.34583064373498,4.732777740668311,55.705251568641785,-14.817629182007252,-99.18373504386348,-87.58776709307385,52.78963529106383,-84.31121086166655,-83.94181403306482,-24.655594188941762,-87.41173791038923,39.502784107974236,58.73016268582674,50.00000001071882,53.84615377917717
34,-62.05011389189093,-22.418292529291925,62.32944586326684,28.945125554531444,99.76975690283433,39.685245899486404,99.93224472786628,28.82888787607419,33.178258506983155,-8.256015089923395,90.077569498869,2.7907332527323945,86.3898817684111,-5.460269214937426,-99.18373504386348,-62.400900310063534,-13.232981357307153,-84.31121086166655,-62.806617233586515,-24.97489379250144,-62.41743223977848,-29.950592106357647,58.73016268582674,50.00000001071882,53.84615377917717
35,-49.658314346893704,-27.99801167396368,62.268465586888766,28.892676839803585,48.886029677665135,39.659016393975236,39.64360727767934,28.868208939211485,31.70504769392069,-11.416889439616,-1.3897866846214697,1.8120651588000385,-14.806158930333055,-6.469821966607697,-99.18373504386348,-50.03396754160007,-18.699917618281148,-84.31121086166655,-49.543639484547654,-24.686494155584782,-49.965834038591886,-28.852639014243508,58.73016268582674,50.00000001071882,53.84615377917717
36,-49.658314346893704,-26.531626692926842,62.451406366067914,28.800891615883586,33.12114851742811,39.69836066298558,33.288163160051596,28.894422974144845,29.50298519565729,-7.328196255317167,-1.858435674426758,1.4603563109772466,-4.055540286203623,-5.633955710804642,-99.18373504386348,-49.79236690110245,-13.80214183634699,-84.31121086166655,-45.878494009536354,-32.7153341160701,-49.965834038591886,-28.852639014243508,58.73016268582674,50.00000001071882,53.84615377917717
37,-37.312072896234206,-27.836460793296588,62.35993598896712,28.9057890238563,33.02634252971578,39.685245899486404,33.24750999233095,28.82888787607419,26.432503672542964,-8.822141832969209,-4.718810605322517,0.05352091968602224,-5.993951057202267,-7.077724711035728,-99.18373504386348,-37.31973382613511,-21.38096308372254,-84.31121086166655,-40.40216771195305,-34.8165314891911,-37.27127779872334,-30.279978041701398,58.73016268582674,50.00000001071882,53.84615377917717
38,-37.312072896234206,-24.530881073717232,62.436161290729046,28.9057890238563,33.10760479538777,39.63278688846404,33.23395892902337,28.881315945940884,27.037295486161995,-9.309639881742612,0.21008404123394087,1.3533144866375295,-3.2581798158693545,-5.373425975896566,-99.18373504386348,-37.31973382613511,-16.393319865478873,-84.31121086166655,-33.12892184505451,-31.412385745098096,-37.27127779872334,-35.80111363907795,77.77778468998841,63.333330708655666,66.15384366809852
39,-12.164009101299428,-16.689449477545878,62.34469091362823,28.958237717101156,33.148235939318766,39.64590165196324,33.288163160051596,28.85510191100755,35.44235092833378,-12.973738008757067,-4.589528109855195,2.4237327049808215,-3.3406653949697755,-6.513243603913622,-99.18373504386348,-12.480167982704316,-9.773084703563953,-84.31121086166655,-10.8671135256522,-26.468391925989877,-12.246602377009182,-25.245078806714403,84.1269837150839,69.86652787336652,72.30769463817586
40,-12.164009101299428,-21.883931891119147,62.314200787927916,28.892676839803585,33.161779661359105,39.67213115747441,33.23395892902337,28.77645980620747,32.65100410992689,-11.951564699799832,-4.088558502802329,0.7722302902064939,-2.8594995919642656,-5.2648719093099885,-99.18373504386348,-11.528865446828732,-10.312289370500608,-84.31121086166655,-16.47176268990529,-35.12038110942926,-12.216232628393655,-21.93553447481824,99.99999999999997,83.33333333690629,90.76922342615265
41,-12.164009101299428,-22.753821304939024,62.37518103932851,28.853340330611445,33.13469221727843,39.659016393975236,33.179754720197195,28.84199488280359,30.94518104717615,-8.366095292822862,-6.060116340243269,0.6804801657955579,-4.756667595936776,-7.392531479237093,-99.18373504386348,-12.042266829533602,-9.608327724726621,-84.31121086166655,-9.098687956746701,-34.27578216490972,-12.216232628393655,-16.085012942097947,99.99999999999997,83.33333333690629,93.84614893097987
42,-12.164009101299428,-16.117807877874583,74.8761338502928,71.79571231811346,55.346380453193746,82.58360655714316,55.444135771259766,28.81578084787023,46.282081093049754,45.164334026231046,20.87912087597853,63.192904653197246,26.752818259692276,-7.63135042217047,-99.18373504386348,-12.2536673683216,-6.5228787590827295,-84.31121086166655,-9.498003421786905,-35.41908073578944,-12.216232628393655,-16.93200532524041,99.99999999999997,83.33333333690629,93.84614893097987
43,10.053151113896476,3.392568657907333,74.79990854853088,71.82193666473589,55.31929303130306,82.64918033166467,55.45768683456731,28.78956681293687,45.56873690132436,46.56392515529714,21.978021994781088,59.41585747661122,26.079186135484562,-6.914893628941357,-99.18373504386348,8.780688381086634,4.830375181389201,-84.31121086166655,9.783228739271493,-30.31543711658893,8.678156558668647,-3.7879382024865436,99.99999999999997,83.33333333690629,93.84614893097987
44,47.6233864835459,11.954765760824273,74.78466347319198,71.82193666473589,55.33283673115341,82.6229508261535,55.36282945802046,28.80267384114083,44.963945113112786,44.69256173177118,19.86102134001051,61.72490251229871,29.282375575798213,-5.677377330325072,-99.18373504386348,47.31599055282767,14.536059308948026,-84.31121086166655,48.13177409897709,-18.17690229375896,46.68590084453824,5.387812717683673,99.99999999999997,83.33333333690629,93.84614893097987
45,57.266514826155245,0.6337765704536196,74.8761338502928,71.9268340727086,55.25157446548138,82.70163934268703,55.45768683456731,28.894422974144845,42.51376289709306,44.25224092017328,26.438267625055175,60.34865052086508,27.948858953931634,-7.197134173609655,-99.18373504386348,59.471492575078415,-2.0894181015574134,-84.31121086166655,55.5904164217733,-39.255825939476296,58.499703873024586,-13.967531958543404,99.99999999999997,83.33333333690629,93.84614893097987
46,57.266514826155245,1.5160929578662916,74.90662400097057,71.82193666473589,55.30574930926275,82.6229508261535,55.43058473015424,28.737138743070176,45.367139638587176,48.04214500440071,24.806076281952215,62.764737380892285,27.536431126001773,-5.254016495537144,-99.18373504386348,59.09402175853195,-2.7184902293433595,-84.31121086166655,51.24073018292971,-34.04918244862248,58.8337711575531,-17.292761345993327,99.99999999999997,83.33333333690629,93.84614893097987
47,57.266514826155245,1.9386106708233655,74.7694184228306,71.9268340727086,55.42764271886571,82.63606556816549,55.37638052132806,28.81578084787023,45.87888656757539,45.195785509093014,21.70329670846118,62.29069500880098,28.73247182024113,-4.613547545361527,-99.18373504386348,59.169521963326176,-3.7369879390103335,-84.31121086166655,57.67256131324625,-31.52568560281983,58.423809866184016,-8.117010425823096,99.99999999999997,83.33333333690629,93.84614893097987
48,57.266514826155245,-0.1366969121034316,74.84564372459252,71.84816101135831,55.346380453193746,82.6622950951639,55.45768683456731,28.80267384114083,44.79336278651175,46.375216232360174,21.477052361251154,64.890282142704,27.81138300378032,-6.88232740540829,-99.18373504386348,58.776920937979995,-5.459447318991096,-84.31121086166655,54.59212778253844,-23.033346218628957,59.03120491313108,-22.01395967549196,99.99999999999997,83.33333333690629,93.84614893097987
49,57.266514826155245,-3.864794324279785,74.79990854853088,71.88749754203346,55.25157446548138,82.59672132064233,55.41703366684666,28.82888787607419,44.63828797879371,45.32159144054094,23.319327729701826,63.59048857575249,27.81138300378032,-6.88232740540829,-99.18373504386348,58.33901976006938,6.582790373473145,-84.31121086166655,51.85396463374677,-28.306939627365274,58.69713765348148,-13.18327974621927,99.99999999999997,83.33333333690629,93.84614893097987
50,57.266514826155245,-3.168882805439921,74.90662400097057,71.87438535798074,55.25157446548138,82.55737705163199,55.43058473015424,28.78956681293687,46.064976336837034,45.43167164344041,23.723335485011987,60.073400122578335,29.18614241519711,-6.88232740540829,-99.18373504386348,58.97319124322836,-1.9396390410415592,-84.31121086166655,53.650884203062006,-23.048796201950466,58.378255255700154,-12.555877960940919,99.99999999999997,83.33333333690629,93.84614893097987
51,57.266514826155245,0.01242699497086619,74.81515359889227,71.677702747571,55.292205609412406,82.6622950951639,55.43058473015424,28.894422974144845,43.27362951843013,44.645384494595646,23.723335485011987,60.9756097669746,25.88671981428236,-6.513243603913622,-99.18373504386348,58.97319124322836,-2.7035123355616975,-84.31121086166655,57.986309188648804,-28.935238841666,58.65158301811873,-14.767469226421326,99.99999999999997,83.33333333690629,93.84614893097987
52,57.266514826155245,-2.1995774807172808,74.81515359889227,71.88749754203346,55.278661887372095,82.53114754612082,55.37638052132806,28.85510191100755,43.80088391548641,46.941342975406,24.06270200582702,62.00015293563936,28.69122903069092,-5.373425975896566,-99.18373504386348,58.776920937979995,-13.577473233303309,-84.31121086166655,55.8471192140518,-21.045448704917245,58.60602838275601,-20.445455250843665,99.99999999999997,83.33333333690629,93.84614893097987
53,57.266514826155245,-1.0438672874218327,74.81515359889227,71.80882448068317,55.278661887372095,82.67540983717586,55.45768683456731,28.85510191100755,45.630766849819054,44.53530429169618,20.862960580593295,60.77681781822392,29.791036564329175,-5.894485463498242,-99.18373504386348,58.91282129671366,-12.46910806278703,-84.31121086166655,56.20365087259036,-20.540749336938,58.803431761196336,-23.61383421124779,99.99999999999997,83.33333333690629,93.84614893097987
54,57.266514826155245,0.9817323196935064,74.89137892563167,71.82193666473589,55.278661887372095,82.58360655714316,55.38993156243359,28.81578084787023,43.320151973449285,46.705456841058606,22.802197800786644,63.8657389740392,30.629639801689564,-6.502388190140763,-99.18373504386348,59.38092252685409,-13.74223021214064,-84.31121086166655,57.8294352392647,-25.572293046065568,58.712322515349754,-24.17849580000943,99.99999999999997,83.33333333690629,93.84614893097987
55,57.266514826155245,-1.2054181680889116,74.84564372459252,71.86127319541103,55.292205609412406,82.59672132064233,55.484788938980415,28.84199488280359,41.14910443672949,47.649001404213266,23.416289607921584,62.03073631044302,25.77673907218056,-6.502388190140763,-99.18373504386348,58.7920209640949,-6.2382985072929245,-84.31121086166655,58.30005704068573,-21.560448058964916,58.681952766734256,-18.45345463462415,99.99999999999997,83.33333333690629,93.84614893097987
56,57.266514826155245,-2.6718031491257364,74.81515359889227,71.83504884878857,55.35992415304406,82.60983606265432,55.484788938980415,28.85510191100755,45.59975188827545,44.29941815734878,24.547511317494624,58.85006500516289,29.48858950102519,-7.175423363849433,-99.18373504386348,58.91282129671366,-9.623305618508297,-84.31121086166655,53.90758699534054,-34.255182191085325,58.43899475293121,-14.359658064705485,99.99999999999997,83.33333333690629,93.84614893097987
57,57.266514826155245,-1.7894867617130643,74.86088879993142,71.88749754203346,55.30574930926275,82.58360655714316,55.41703366684666,28.82888787607419,42.73086765330578,44.17361220013578,25.371687149977262,63.89632234884286,27.165246087622123,-6.04646114960525,-99.18373504386348,58.807090807525,0.8462517790308368,-84.31121086166655,56.84540787665226,-21.69434789472992,58.499703873024586,-10.924633365474307,99.99999999999997,83.33333333690629,93.84614893097987
58,57.266514826155245,-1.3669690487559905,74.92186905133195,71.83504884878857,55.19739962170007,82.59672132064233,55.444135771259766,28.868208939211485,47.925874232713284,44.724013214633146,24.709114430209524,59.76756632443403,28.168820460659276,-4.667824578654816,-99.18373504386348,59.00342152762279,-5.459447318991096,-84.31121086166655,52.367370218303805,-34.373632042685045,58.5908435208877,-16.43008390729709,99.99999999999997,83.33333333690629,93.84614893097987
59,57.266514826155245,-1.2675531174931507,74.90662400097057,71.90060970460317,55.33283673115341,82.60983606265432,55.45768683456731,28.78956681293687,44.576258030299016,45.77763800645235,20.862960580593295,64.87499044277521,27.39895517585046,-6.3721233137939635,-99.18373504386348,58.5957204514218,-4.935220545836131,-84.31121086166655,51.62578437134748,-29.83133772159031,58.81861664794353,-16.273233480251292,99.99999999999997,83.33333333690629,93.84614893097987
60,57.266514826155245,-3.9766372494954823,74.83039867423113,71.82193666473589,55.25157446548138,82.70163934268703,55.38993156243359,28.907529980874244,43.118554710712104,45.180059754779506,23.61021331140698,64.20215614698714,26.09293373950932,-5.807642206671872,-99.18373504386348,59.15442193721127,-22.219725896230692,-84.31121086166655,50.556189395731806,-31.76258530686304,59.04638977499938,-34.530625038665875,99.99999999999997,83.33333333690629,93.84614893097987
61,57.266514826155245,-1.6900708304502388,74.90662400097057,71.83504884878857,55.346380453193746,82.6622950951639,55.43058473015424,28.881315945940884,41.80041870536766,42.14499136229989,23.75565610225955,61.90840278617452,26.326642827737658,-5.633955710804642,-99.18373504386348,58.53532029748236,-5.204822879304459,-84.31121086166655,56.47461494149128,-18.594051767499984,58.545288885524954,-15.786997092163347,99.99999999999997,83.33333333690629,93.84614893097987
62,57.266514826155245,-3.2682987367027607,74.78466347319198,71.90060970460317,55.26511818752175,82.6229508261535,55.49834000228796,28.85510191100755,40.52880515504239,43.104261679768086,22.09114416838608,60.99090144184947,27.426450361375913,-4.798089455001602,-99.18373504386348,59.078921732417044,-6.313188049820738,-84.31121086166655,50.68454079187104,-31.582335532102583,58.347885507084655,-16.68104461626875,99.99999999999997,83.33333333690629,93.84614893097987
63,57.266514826155245,-0.07456194233910196,74.84564372459252,71.82193666473589,55.38701159712474,82.60983606265432,55.444135771259766,28.85510191100755,44.54524306875541,46.31231326663621,24.7899159600899,64.58444836961363,26.49161396341441,-6.773773338821698,-99.18373504386348,59.04872165544732,-4.440949609324136,-84.31121086166655,57.08784939230834,-17.903952633413617,58.7578771507125,-19.708258179482456,99.99999999999997,83.33333333690629,93.84614893097987
64,57.266514826155245,-1.4291040185203059,74.79990854853088,71.88749754203346,55.30574930926275,82.59672132064233,55.41703366684666,28.84199488280359,43.44421181962372,48.68690046748404,22.511312219081503,60.79210949309882,26.849051420293378,-5.905340859485591,-99.18373504386348,59.32052237291468,-9.15899049409947,-84.31121086166655,52.595550480703125,-33.977082538549546,58.7578771507125,-20.60230570358786,99.99999999999997,83.33333333690629,93.84614893097987
65,57.266514826155245,-1.9634646363330148,74.86088879993142,71.80882448068317,55.35992415304406,82.60983606265432,55.484788938980415,28.82888787607419,45.95642398413813,44.22078943731128,22.01034261202865,63.376404927073054,28.26505362126038,-4.732957007935468,-99.18373504386348,58.65612060536121,-8.140492784432496,-84.31121086166655,52.7096406235856,-21.158748560107654,58.788246899328,-18.814210655377053,99.99999999999997,83.33333333690629,93.84614893097987
66,57.266514826155245,-5.492730206343779,74.8761338502928,71.83504884878857,55.33283673115341,82.59672132064233,55.47123787567284,28.946851044011538,45.59975188827545,46.548199400983606,23.35164834694939,56.44926982001053,28.27880120276106,-6.513243603913622,-99.18373504386348,59.229922117265616,-4.006590272478661,-84.31121086166655,58.34284084718736,-25.6752929168751,58.681952766734256,-14.563563632714207,99.99999999999997,83.33333333690629,93.84614893097987
67,57.266514826155245,-3.802659374875546,74.72368322179142,71.83504884878857,55.346380453193746,82.64918033166467,55.49834000228796,28.80267384114083,47.010932778250705,46.296587512322674,24.709114430209524,58.42189770780402,27.660159472128328,-6.024750322059518,-99.18373504386348,58.98832147676801,-12.394218520259201,-84.31121086166655,51.82544210386759,-29.28543840427472,58.727507402096975,-20.759156130633656,99.99999999999997,83.33333333690629,93.84614893097987
68,57.266514826155245,-0.4473716998448083,74.84564372459252,71.80882448068317,55.35992415304406,82.64918033166467,55.41703366684666,28.81578084787023,44.63828797879371,47.05142317830547,22.236586959238664,63.22348805305481,27.660159472128328,-5.87277465373802,-99.18373504386348,58.807090807525,-6.672657844138385,-84.31121086166655,51.83970335712435,-34.74443157911816,58.378255255700154,-17.49666691400205,99.99999999999997,83.33333333690629,93.84614893097987
69,57.266514826155245,-0.5840685926061582,74.79990854853088,71.82193666473589,55.292205609412406,82.70163934268703,55.444135771259766,28.84199488280359,41.90897108347403,45.274414229130485,21.60633485671849,57.0150623165128,25.378058825751395,-6.165870612179177,-99.18373504386348,58.429620015718385,-7.751067178011681,-84.31121086166655,53.194523678263394,-19.34595082643464,58.43899475293121,-23.723629523029032,99.99999999999997,83.33333333690629,93.84614893097987
70,57.266514826155245,-3.852367350687004,74.79990854853088,71.83504884878857,55.35992415304406,82.59672132064233,55.41703366684666,28.763352778003537,42.6998526663547,47.13005189834297,21.83257920392849,62.67298723142741,26.51910914893986,-5.058619189909692,-99.18373504386348,59.00342152762279,-15.73429192558973,-84.31121086166655,55.305191099615556,-19.26870092670259,58.30233087172191,-17.81036781949041,99.99999999999997,83.33333333690629,93.84614893097987
71,57.266514826155245,-0.9941593116103746,74.83039867423113,71.93994623527834,55.292205609412406,82.60983606265432,55.37638052132806,28.84199488280359,46.79382802203797,45.195785509093014,21.218487396793563,60.04281674777468,28.897442933393805,-7.099435520795936,-99.18373504386348,58.71652075930065,-0.26211339148544255,-84.31121086166655,52.86651454960405,-20.102999882622385,58.57565863414048,-13.308760087855902,99.99999999999997,83.33333333690629,93.84614893097987
72,57.266514826155245,-2.659376155172879,74.86088879993142,71.75637578743832,55.346380453193746,82.57049181513116,55.45768683456731,28.907529980874244,42.529270365161125,46.909891492544006,24.127343240322148,60.883859617509756,27.412702779875218,-7.935301776598976,-99.18373504386348,59.30539213937503,-8.754586993896979,-84.31121086166655,56.7027952038906,-30.140337334862686,58.62121326950323,-17.449611798737493,99.99999999999997,83.33333333690629,93.84614893097987
73,57.266514826155245,-4.051199213212669,74.84564372459252,71.83504884878857,55.3734678750844,82.59672132064233,55.444135771259766,28.82888787607419,43.14956967225571,42.63248938530822,24.127343240322148,59.0794403287172,27.563926311527226,-7.218844983369863,-99.18373504386348,59.18462201418099,-0.4418482886442803,-84.31121086166655,57.30176840145087,-26.468391925989877,58.65158301811873,-17.935848161127055,99.99999999999997,83.33333333690629,93.84614893097987
74,57.266514826155245,-2.7836460743414477,74.83039867423113,71.91372188865589,55.238030743441044,82.68852460067507,55.444135771259766,28.80267384114083,44.93293012616172,43.87482307429934,23.998060771331893,64.78324031836428,27.93511134990686,-7.045158487502647,-99.18373504386348,59.13929167893174,-8.694675369690643,-84.31121086166655,53.93610952521972,-32.67928416061175,58.39344011756849,-19.206336761539134,99.99999999999997,83.33333333690629,93.84614893097987
